"cust","x","t.x","litt","sales","first","T.cal"
470,0,0,0,160,2019-07-30,8.85714285714286
471,0,0,0,250,2019-01-21,36
472,0,0,0,170,2019-01-26,35.2857142857143
473,0,0,0,150,2018-05-15,71.8571428571429
474,1,0.142857142857143,-1.94591014905531,380,2018-11-23,44.4285714285714
475,0,0,0,130,2019-06-12,15.7142857142857
476,0,0,0,80,2019-04-05,25.4285714285714
477,0,0,0,113.21,2018-04-28,74.2857142857143
478,1,0.142857142857143,-1.94591014905531,220,2019-03-27,26.7142857142857
479,1,34.1428571428571,3.5305534028762,118.9,2018-05-01,73.8571428571429
480,3,1.57142857142857,-3.64050586982972,343,2018-07-29,61.1428571428571
481,1,7.14285714285714,1.96611285637283,251.38,2018-03-09,81.4285714285714
482,0,0,0,50,2019-09-16,2
483,0,0,0,80,2019-06-10,16
484,1,0.142857142857143,-1.94591014905531,250,2019-01-18,36.4285714285714
485,0,0,0,120,2019-07-12,11.4285714285714
486,1,8.71428571428571,2.164963715118,130,2018-11-28,43.7142857142857
487,1,16.7142857142857,2.81626378574244,300,2018-07-17,62.8571428571429
488,1,43.5714285714286,3.7744016275521,250,2018-11-12,46
489,0,0,0,160,2019-02-28,30.5714285714286
490,0,0,0,55,2018-08-30,56.5714285714286
491,0,0,0,79,2018-12-30,39.1428571428571
492,0,0,0,180,2019-01-17,36.5714285714286
493,0,0,0,250,2019-05-05,21.1428571428571
494,0,0,0,130,2019-06-22,14.2857142857143
495,4,26.4285714285714,0.919201942081606,532,2018-07-20,62.4285714285714
496,0,0,0,80,2018-09-28,52.4285714285714
497,0,0,0,135,2018-09-06,55.5714285714286
498,1,1.85714285714286,0.619039208406224,140,2019-04-05,25.4285714285714
499,0,0,0,130,2017-09-11,107
500,1,32.8571428571429,3.49216915986788,342.5,2019-01-05,38.2857142857143
501,0,0,0,130,2018-11-05,47
502,0,0,0,80,2019-06-29,13.2857142857143
503,6,35.7142857142857,-5.48514548847873,1000,2018-06-11,68
504,0,0,0,230,2019-01-02,38.7142857142857
505,0,0,0,130,2019-03-07,29.5714285714286
506,8,2.85714285714286,-9.56339412533597,1320,2019-04-28,22.1428571428571
507,0,0,0,195,2019-03-06,29.7142857142857
508,1,7.14285714285714,1.96611285637283,110,2018-08-17,58.4285714285714
509,0,0,0,120,2018-08-11,59.2857142857143
510,0,0,0,250,2019-02-17,32.1428571428571
511,0,0,0,250,2018-07-20,62.4285714285714
512,0,0,0,100,2019-07-18,10.5714285714286
513,0,0,0,123.5,2019-06-08,16.2857142857143
514,1,0.142857142857143,-1.94591014905531,200,2018-12-23,40.1428571428571
515,0,0,0,130,2018-04-16,76
516,0,0,0,50,2019-03-11,29
517,3,9,1.55983108835811,680,2019-01-21,36
518,0,0,0,80,2018-08-19,58.1428571428571
519,0,0,0,35,2018-05-05,73.2857142857143
520,1,0.285714285714286,-1.25276296849537,260,2018-10-19,49.4285714285714
521,0,0,0,50,2019-07-30,8.85714285714286
522,0,0,0,220,2019-06-11,15.8571428571429
523,0,0,0,89,2018-04-01,78.1428571428571
524,0,0,0,126,2018-10-14,50.1428571428571
525,4,9.14285714285714,-0.133947972509743,2355.5,2017-08-14,111
526,1,4.71428571428571,1.55059741241117,180,2019-04-12,24.4285714285714
527,0,0,0,130,2019-01-05,38.2857142857143
528,1,30,3.40119738166216,390,2018-08-04,60.2857142857143
529,0,0,0,471.7,2018-05-10,72.5714285714286
530,0,0,0,60,2019-03-09,29.2857142857143
531,7,5,-6.34897265081714,711,2018-06-25,66
532,0,0,0,160.38,2018-05-15,71.8571428571429
533,0,0,0,70,2018-12-14,41.4285714285714
534,0,0,0,130,2019-03-09,29.2857142857143
535,0,0,0,76,2019-09-11,2.71428571428571
536,0,0,0,80,2019-06-11,15.8571428571429
537,0,0,0,140,2019-03-28,26.5714285714286
538,0,0,0,175,2019-09-05,3.57142857142857
539,0,0,0,300,2019-02-01,34.4285714285714
540,4,14.2857142857143,-1.20438938421114,1084,2018-12-14,41.4285714285714
541,2,4,0.425667815425684,347.7,2019-06-28,13.4285714285714
542,0,0,0,480,2019-06-03,17
543,0,0,0,330,2019-07-11,11.5714285714286
544,4,8.57142857142857,0.405048528222948,481.6,2019-04-13,24.2857142857143
545,0,0,0,130,2018-04-16,76
546,3,28.2857142857143,2.24002711657098,700,2018-09-27,52.5714285714286
547,0,0,0,84,2019-09-08,3.14285714285714
548,0,0,0,100,2018-08-18,58.2857142857143
549,0,0,0,130,2019-09-14,2.28571428571429
550,2,19.8571428571429,4.58204776856724,140,2018-06-30,65.2857142857143
551,0,0,0,220,2018-12-07,42.4285714285714
552,1,0.428571428571429,-0.847297860387204,470,2019-05-24,18.4285714285714
553,2,4.42857142857143,-0.490622916448469,4130,2019-06-10,16
554,0,0,0,120,2019-08-24,5.28571428571429
555,2,14.8571428571429,3.18398856586776,430,2019-03-11,29
556,0,0,0,60,2018-11-06,46.8571428571429
557,2,4.71428571428571,1.6376087894008,240,2019-07-05,12.4285714285714
558,0,0,0,62,2018-11-03,47.2857142857143
559,0,0,0,120,2019-02-07,33.5714285714286
560,0,0,0,110,2018-08-04,60.2857142857143
561,1,0.571428571428571,-0.559615787935423,490,2018-11-28,43.7142857142857
562,1,0.285714285714286,-1.25276296849537,171,2019-03-02,30.2857142857143
563,0,0,0,300,2019-01-21,36
564,1,0.571428571428571,-0.559615787935423,182,2019-06-12,15.7142857142857
565,1,74.1428571428571,4.30599373411057,174.34,2018-04-27,74.4285714285714
566,0,0,0,80,2019-05-03,21.4285714285714
567,1,0.142857142857143,-1.94591014905531,200,2019-06-13,15.5714285714286
568,1,0.428571428571429,-0.847297860387204,555.5,2019-08-15,6.57142857142857
569,0,0,0,50,2018-07-10,63.8571428571429
570,1,9.28571428571429,2.22847712084032,200,2019-04-06,25.2857142857143
571,0,0,0,169.81,2018-05-06,73.1428571428571
572,0,0,0,30,2019-03-18,28
573,2,5.57142857142857,-0.254234138384244,245,2019-06-19,14.7142857142857
574,2,1.71428571428571,-0.595983432106298,365,2018-07-19,62.5714285714286
575,0,0,0,117,2018-11-23,44.4285714285714
576,0,0,0,140,2019-04-18,23.5714285714286
577,0,0,0,220,2018-09-13,54.5714285714286
578,0,0,0,100,2018-10-22,49
579,0,0,0,240,2018-09-22,53.2857142857143
580,0,0,0,80,2019-03-11,29
581,1,0.142857142857143,-1.94591014905531,300,2018-12-27,39.5714285714286
582,1,0.285714285714286,-1.25276296849537,220,2019-08-16,6.42857142857143
583,0,0,0,130,2019-07-08,12
584,0,0,0,140,2018-09-15,54.2857142857143
585,0,0,0,130,2019-08-16,6.42857142857143
586,0,0,0,110,2018-05-03,73.5714285714286
587,1,0.428571428571429,-0.847297860387204,367.8,2019-09-11,2.71428571428571
588,2,0.285714285714286,-3.89182029811063,523,2019-04-05,25.4285714285714
589,1,4.28571428571429,1.45528723260684,1415.09,2018-03-11,81.1428571428571
590,5,11.5714285714286,-1.07085799158663,911,2019-06-23,14.1428571428571
591,0,0,0,80,2018-11-05,47
592,8,37.1428571428571,2.68644274211527,900.5,2018-11-01,47.5714285714286
593,1,34,3.52636052461616,180,2018-10-23,48.8571428571429
594,0,0,0,120,2018-05-14,72
595,0,0,0,90.4,2019-06-29,13.2857142857143
596,0,0,0,80,2019-04-13,24.2857142857143
597,2,9.85714285714286,3.15395627876889,370,2019-03-15,28.4285714285714
598,0,0,0,60,2019-01-19,36.2857142857143
599,0,0,0,80,2018-08-11,59.2857142857143
600,0,0,0,86,2018-11-11,46.1428571428571
601,0,0,0,120,2019-02-01,34.4285714285714
602,0,0,0,160,2018-12-22,40.2857142857143
603,0,0,0,60,2018-08-01,60.7142857142857
604,0,0,0,40,2019-07-07,12.1428571428571
605,0,0,0,375,2019-01-23,35.7142857142857
606,1,39.2857142857143,3.67086094861126,160,2018-07-29,61.1428571428571
607,1,21,3.04452243772342,100,2018-05-25,70.4285714285714
608,0,0,0,50,2018-12-24,40
609,0,0,0,250,2018-07-06,64.4285714285714
610,0,0,0,90,2019-06-29,13.2857142857143
611,1,4,1.38629436111989,160,2018-09-21,53.4285714285714
612,0,0,0,226.42,2018-01-04,90.5714285714286
613,0,0,0,150,2019-09-03,3.85714285714286
614,2,6.14285714285714,-0.154150679827256,370,2019-07-26,9.42857142857143
615,0,0,0,104,2019-03-23,27.2857142857143
616,4,11,1.22702858062586,1366.17,2018-04-04,77.7142857142857
617,2,5.14285714285714,-0.33647223662121,208,2019-03-23,27.2857142857143
618,0,0,0,150,2019-04-02,25.8571428571429
619,0,0,0,100,2019-01-05,38.2857142857143
620,2,1.71428571428571,-1.49392502531226,628,2018-10-31,47.7142857142857
621,0,0,0,150,2019-08-05,8
622,0,0,0,120,2019-05-22,18.7142857142857
623,0,0,0,120,2019-03-16,28.2857142857143
624,0,0,0,110,2019-05-03,21.4285714285714
625,0,0,0,130,2019-01-11,37.4285714285714
626,0,0,0,220,2019-05-03,21.4285714285714
627,1,6,1.79175946922805,270,2019-06-25,13.8571428571429
628,0,0,0,78,2019-02-20,31.7142857142857
629,0,0,0,120,2018-08-03,60.4285714285714
630,0,0,0,311.32,2018-04-09,77
631,1,2.85714285714286,1.04982212449868,310,2018-08-30,56.5714285714286
632,1,0.142857142857143,-1.94591014905531,204,2018-12-10,42
633,0,0,0,550,2019-06-03,17
634,1,0.142857142857143,-1.94591014905531,237.8,2019-07-17,10.7142857142857
635,0,0,0,230,2019-06-26,13.7142857142857
636,0,0,0,110,2018-08-17,58.4285714285714
637,0,0,0,180,2018-09-08,55.2857142857143
638,0,0,0,130,2019-06-28,13.4285714285714
639,0,0,0,100,2019-04-25,22.5714285714286
640,4,17.4285714285714,3.15743454314521,800,2019-01-30,34.7142857142857
641,2,21.2857142857143,1.10539197565349,270,2019-03-30,26.2857142857143
642,1,22,3.09104245335832,162.47,2018-04-06,77.4285714285714
643,0,0,0,80,2018-07-21,62.2857142857143
644,0,0,0,250,2018-08-10,59.4285714285714
645,0,0,0,130,2019-08-18,6.14285714285714
646,0,0,0,140,2019-07-27,9.28571428571429
647,1,6.71428571428571,1.90423745265475,380,2019-05-12,20.1428571428571
648,0,0,0,84,2019-05-26,18.1428571428571
649,0,0,0,130,2019-03-30,26.2857142857143
650,4,5.85714285714286,-0.231928380869946,313.08,2018-03-06,81.8571428571429
651,1,14.5714285714286,2.67906266422896,180,2019-06-10,16
652,2,0.285714285714286,-3.89182029811063,333,2018-10-20,49.2857142857143
653,4,22.8571428571429,-0.954928524579564,850,2019-01-04,38.4285714285714
654,0,0,0,120,2019-04-06,25.2857142857143
655,18,21.1428571428571,2.21297293430436,12550,2019-02-02,34.2857142857143
656,0,0,0,330,2018-08-17,58.4285714285714
657,3,22.4285714285714,3.94019388239484,392,2018-06-29,65.4285714285714
658,0,0,0,150,2018-08-05,60.1428571428571
659,2,33.4285714285714,1.5592181554551,270,2018-08-23,57.5714285714286
660,4,54.1428571428571,2.43910036760397,421,2018-07-31,60.8571428571429
661,1,0.142857142857143,-1.94591014905531,492,2019-07-04,12.5714285714286
662,1,0.142857142857143,-1.94591014905531,204,2019-03-23,27.2857142857143
663,0,0,0,78,2019-02-27,30.7142857142857
664,0,0,0,130,2018-12-09,42.1428571428571
665,1,1,0,210,2019-03-08,29.4285714285714
666,0,0,0,84,2018-09-01,56.2857142857143
667,1,3,1.09861228866811,216,2019-03-08,29.4285714285714
668,2,0.285714285714286,-3.89182029811063,320.7,2019-06-24,14
669,0,0,0,130,2018-08-14,58.8571428571429
670,3,0.428571428571429,-5.83773044716594,310,2019-05-09,20.5714285714286
671,3,23,3.53098026078168,340,2018-06-21,66.5714285714286
672,1,0.714285714285714,-0.336472236621213,540,2019-06-03,17
673,0,0,0,180,2018-11-01,47.5714285714286
674,0,0,0,100,2019-06-30,13.1428571428571
675,3,22.7142857142857,2.38937778718223,438,2019-01-16,36.7142857142857
676,0,0,0,96,2019-01-11,37.4285714285714
677,3,23.8571428571429,2.57410222859247,1010,2019-02-08,33.4285714285714
678,1,6.28571428571429,1.83827948486295,240,2019-07-27,9.28571428571429
679,0,0,0,80,2019-01-19,36.2857142857143
680,2,6.57142857142857,1.23214368129263,585,2019-04-04,25.5714285714286
681,0,0,0,90,2018-10-21,49.1428571428571
682,0,0,0,120,2018-11-23,44.4285714285714
683,3,59.1428571428571,4.06535702534887,425.5,2018-07-27,61.4285714285714
684,5,25.4285714285714,6.38646273947743,942,2018-04-17,75.8571428571429
685,2,3.85714285714286,-0.633723760089145,228,2019-03-15,28.4285714285714
686,0,0,0,180,2019-09-28,0.285714285714286
687,0,0,0,130,2018-09-09,55.1428571428571
688,0,0,0,320,2019-04-28,22.1428571428571
689,1,2,0.693147180559945,130,2019-02-15,32.4285714285714
690,4,38,6.80157810341775,581.7,2018-09-30,52.1428571428571
691,3,8.42857142857143,1.86075234071501,410,2019-07-20,10.2857142857143
692,2,22,4.76217393479776,820,2019-04-26,22.4285714285714
693,0,0,0,130,2019-06-30,13.1428571428571
694,0,0,0,130,2019-03-20,27.7142857142857
695,1,5,1.6094379124341,840,2019-04-29,22
696,2,0.285714285714286,-3.89182029811063,735.84,2018-03-21,79.7142857142857
697,0,0,0,100,2018-12-16,41.1428571428571
698,1,0.142857142857143,-1.94591014905531,145,2019-07-22,10
699,0,0,0,60,2019-02-10,33.1428571428571
700,0,0,0,180,2018-10-02,51.8571428571429
701,0,0,0,165,2018-10-24,48.7142857142857
702,1,6.57142857142857,1.88273124743378,250,2019-03-18,28
703,0,0,0,110,2018-04-01,78.1428571428571
704,0,0,0,200,2019-07-30,8.85714285714286
705,0,0,0,126,2018-06-22,66.4285714285714
706,0,0,0,283.02,2018-02-23,83.4285714285714
707,2,19.2857142857143,4.50297924509154,320,2019-02-20,31.7142857142857
708,0,0,0,250,2018-11-16,45.4285714285714
709,1,0.142857142857143,-1.94591014905531,129,2019-04-28,22.1428571428571
710,0,0,0,80,2019-07-01,13
711,0,0,0,50,2019-05-24,18.4285714285714
712,1,0.142857142857143,-1.94591014905531,245.28,2018-02-19,84
713,8,15.2857142857143,-0.798341355655118,2070,2018-12-30,39.1428571428571
714,0,0,0,160,2019-07-26,9.42857142857143
715,1,16,2.77258872223978,160,2019-01-03,38.5714285714286
716,0,0,0,184,2019-07-30,8.85714285714286
717,1,0.142857142857143,-1.94591014905531,140,2019-08-15,6.57142857142857
718,6,14.4285714285714,5.19699462135437,1637,2019-03-09,29.2857142857143
719,1,0.142857142857143,-1.94591014905531,210,2019-03-19,27.8571428571429
720,0,0,0,110,2018-02-14,84.7142857142857
721,0,0,0,75,2018-08-09,59.5714285714286
722,0,0,0,120,2019-03-08,29.4285714285714
723,0,0,0,300,2018-12-13,41.5714285714286
724,0,0,0,358,2018-08-21,57.8571428571429
725,0,0,0,145,2017-10-23,101
726,0,0,0,370,2019-02-25,31
727,1,4.57142857142857,1.51982575374441,1000,2019-02-03,34.1428571428571
728,0,0,0,80,2018-09-21,53.4285714285714
729,0,0,0,70,2019-01-03,38.5714285714286
730,0,0,0,165,2018-09-15,54.2857142857143
731,0,0,0,120,2019-04-22,23
732,3,25.1428571428571,6.18911983410795,375,2018-05-16,71.7142857142857
733,3,50.2857142857143,7.31867487205891,710,2018-06-28,65.5714285714286
734,0,0,0,80,2018-09-15,54.2857142857143
735,0,0,0,70,2019-03-09,29.2857142857143
736,0,0,0,120,2019-05-18,19.2857142857143
737,0,0,0,104,2018-10-24,48.7142857142857
738,0,0,0,91,2019-08-04,8.14285714285714
739,1,16.5714285714286,2.80768004205105,206,2018-01-17,88.7142857142857
740,3,32.7142857142857,2.34734103036634,610,2018-10-28,48.1428571428571
741,1,0.285714285714286,-1.25276296849537,270,2018-07-27,61.4285714285714
742,0,0,0,80,2019-03-08,29.4285714285714
743,3,2,-2.25421150870983,1202.64,2018-04-11,76.7142857142857
744,0,0,0,80,2018-10-05,51.4285714285714
745,1,0.142857142857143,-1.94591014905531,135,2019-07-03,12.7142857142857
746,0,0,0,80,2019-05-02,21.5714285714286
747,1,3,1.09861228866811,1400,2018-10-07,51.1428571428571
748,0,0,0,130,2019-02-27,30.7142857142857
749,0,0,0,70,2018-05-31,69.5714285714286
750,2,9.42857142857143,0.960209965808993,710,2019-05-17,19.4285714285714
751,1,0.142857142857143,-1.94591014905531,177.17,2018-05-07,73
752,0,0,0,120,2019-06-15,15.2857142857143
753,2,18.4285714285714,4.22429813349874,560,2018-10-17,49.7142857142857
754,0,0,0,110.5,2019-06-11,15.8571428571429
755,0,0,0,180,2018-12-26,39.7142857142857
756,3,14,4.3719910232165,440,2019-05-30,17.5714285714286
757,0,0,0,120,2019-09-28,0.285714285714286
758,0,0,0,80,2018-03-14,80.7142857142857
759,0,0,0,141.51,2018-05-04,73.4285714285714
760,0,0,0,120,2019-09-22,1.14285714285714
761,5,60.4285714285714,7.98758042029581,511,2018-06-02,69.2857142857143
762,0,0,0,80,2019-03-20,27.7142857142857
763,28,19.2857142857143,-32.3010451005507,3639,2018-12-28,39.4285714285714
764,22,54.7142857142857,-20.9160604268299,2362,2018-08-15,58.7142857142857
765,0,0,0,70,2019-04-19,23.4285714285714
766,0,0,0,100,2019-06-28,13.4285714285714
767,0,0,0,30,2019-03-09,29.2857142857143
768,0,0,0,120,2019-02-01,34.4285714285714
769,0,0,0,155,2019-09-23,1
770,1,0.714285714285714,-0.336472236621213,240,2019-04-26,22.4285714285714
771,1,0.571428571428571,-0.559615787935423,116.04,2018-05-31,69.5714285714286
772,0,0,0,510,2019-02-20,31.7142857142857
773,0,0,0,250,2018-12-28,39.4285714285714
774,1,15.4285714285714,2.73622107806891,180,2018-09-27,52.5714285714286
775,0,0,0,250,2018-05-31,69.5714285714286
776,16,63.5714285714286,2.21647261257249,1147,2018-06-20,66.7142857142857
777,13,45.1428571428571,-1.59117918570171,912.07,2018-04-15,76.1428571428571
778,0,0,0,80,2019-03-09,29.2857142857143
779,6,13.8571428571429,-2.323620960082,1270,2018-07-12,63.5714285714286
780,0,0,0,120,2018-06-23,66.2857142857143
781,0,0,0,315,2019-08-20,5.85714285714286
782,0,0,0,160,2018-10-24,48.7142857142857
783,0,0,0,215,2019-04-16,23.8571428571429
784,0,0,0,200,2018-10-18,49.5714285714286
785,1,0.285714285714286,-1.25276296849537,230,2019-02-21,31.5714285714286
786,0,0,0,200,2019-04-07,25.1428571428571
787,1,7.85714285714286,2.06142303617716,195,2018-07-04,64.7142857142857
788,0,0,0,120,2018-09-03,56
789,1,0.142857142857143,-1.94591014905531,201,2019-03-06,29.7142857142857
790,0,0,0,130,2018-08-10,59.4285714285714
791,1,0.142857142857143,-1.94591014905531,130,2019-02-12,32.8571428571429
792,0,0,0,90,2018-11-23,44.4285714285714
793,3,8.14285714285714,-1.83039726193347,470,2018-08-10,59.4285714285714
794,0,0,0,130,2019-01-03,38.5714285714286
795,2,0.428571428571429,-3.19867311755068,584,2018-09-20,53.5714285714286
796,1,0.142857142857143,-1.94591014905531,130,2018-07-24,61.8571428571429
797,1,3.71428571428571,1.31218638896617,216,2018-10-24,48.7142857142857
798,0,0,0,150,2019-04-24,22.7142857142857
799,1,0.285714285714286,-1.25276296849537,206,2019-09-09,3
800,0,0,0,120,2019-03-16,28.2857142857143
801,0,0,0,80,2018-12-14,41.4285714285714
802,0,0,0,150,2019-01-31,34.5714285714286
803,0,0,0,60,2019-02-18,32
804,1,0.142857142857143,-1.94591014905531,250,2019-07-26,9.42857142857143
805,0,0,0,150,2019-08-25,5.14285714285714
806,0,0,0,130,2018-12-09,42.1428571428571
807,1,0.285714285714286,-1.25276296849537,330,2018-08-24,57.4285714285714
808,0,0,0,130,2019-03-25,27
809,0,0,0,80,2018-06-10,68.1428571428571
810,0,0,0,90,2019-01-22,35.8571428571429
811,0,0,0,130,2019-09-06,3.42857142857143
812,0,0,0,170,2019-08-20,5.85714285714286
813,0,0,0,102.83,2018-07-06,64.4285714285714
814,0,0,0,80,2019-03-03,30.1428571428571
815,33,36.5714285714286,-29.0720023285525,4099.5,2018-10-06,51.2857142857143
816,1,17.1428571428571,2.84158159372673,140,2019-01-13,37.1428571428571
817,5,33.8571428571429,5.77443069240983,1040,2018-11-04,47.1428571428571
818,0,0,0,180,2018-04-29,74.1428571428571
819,1,0.142857142857143,-1.94591014905531,150,2018-06-22,66.4285714285714
820,0,0,0,87,2018-09-28,52.4285714285714
821,1,14.7142857142857,2.68881883917432,140,2018-03-01,82.5714285714286
822,0,0,0,250,2019-03-08,29.4285714285714
823,2,0.285714285714286,-3.89182029811063,270,2019-07-11,11.5714285714286
824,2,8.42857142857143,0.168622712435793,302,2018-05-06,73.1428571428571
825,0,0,0,150,2018-12-01,43.2857142857143
826,0,0,0,240,2018-02-21,83.7142857142857
827,0,0,0,120,2018-11-04,47.1428571428571
828,0,0,0,100,2018-11-24,44.2857142857143
829,0,0,0,600,2018-03-07,81.7142857142857
830,0,0,0,50,2018-08-11,59.2857142857143
831,0,0,0,91,2018-05-27,70.1428571428571
832,0,0,0,90,2019-05-10,20.4285714285714
833,0,0,0,80,2019-06-28,13.4285714285714
834,0,0,0,130,2019-06-28,13.4285714285714
835,1,0.142857142857143,-1.94591014905531,190,2018-08-04,60.2857142857143
836,0,0,0,80,2019-02-07,33.5714285714286
837,0,0,0,130,2019-06-22,14.2857142857143
838,0,0,0,330,2019-02-04,34
839,0,0,0,48,2018-08-26,57.1428571428571
840,1,24,3.17805383034795,230,2019-04-12,24.4285714285714
841,0,0,0,110,2018-12-31,39
842,0,0,0,130,2019-04-06,25.2857142857143
843,0,0,0,60,2018-12-21,40.4285714285714
844,0,0,0,230,2019-01-24,35.5714285714286
845,0,0,0,155,2018-09-14,54.4285714285714
846,0,0,0,120,2018-08-10,59.4285714285714
847,0,0,0,130,2018-06-22,66.4285714285714
848,4,10.1428571428571,-1.32530231287647,424.53,2018-03-10,81.2857142857143
